shuffle_id,network,n_regions,CRRP_Allocation,CRRP_Flexibility,CRRP_Residual,CRRP_Contrast,CRRP_Switching
111,Cont,30,0.37550039252298106,0.0031191292680583477,5.157566990217909e-06,4.510302259625813e-06,0.0004340291491988372
111,Default,46,0.37421487350565186,0.0038769883886538943,5.729575626551879e-06,6.87423889171332e-06,0.0005705395174656545
112,Vis,29,0.40399985821853096,0.003941918312169735,6.264524446050247e-06,6.723665478911881e-06,0.0006000416372692769
112,SomMot,35,0.3900163591013537,0.0018942972180789363,3.5771908129622463e-06,3.980808463688944e-06,0.0003405357604727608
112,DorsAttn,26,0.37548502025106995,0.002847921741580005,4.231786668829364e-06,4.402663706455598e-06,0.0003929888717051333
112,SalVentAttn,22,0.34919105475722384,0.0017702240694186162,4.047636189276549e-06,5.467218280903352e-06,0.00042335249818405797
112,Limbic,12,0.3496853154353601,0.0029604294916697094,5.001169014242479e-06,5.4964500973881126e-06,0.0004775373005483313
112,Cont,30,0.4029206101814824,0.0027488611057272317,5.2674369865523306e-06,5.131978196753749e-06,0.00047301280852626935
112,Default,46,0.33869122064618773,0.0033780018862612123,6.1014483811339335e-06,5.59105689734465e-06,0.0005317802400713272
113,Vis,29,0.4838969900906315,0.005406379344935202,7.738910725661566e-06,4.537916572800982e-06,0.0005298599222704974
113,SomMot,35,0.43957414574366055,0.0014555124872146624,4.095547420094526e-06,2.64967852115674e-06,0.00029981499869284357
113,DorsAttn,26,0.4256772791968538,0.0020297788197042197,5.012588536906659e-06,3.963556594293228e-06,0.0003982104137961203
113,SalVentAttn,22,0.5026466589948316,0.00219879666008712,4.298010274170496e-06,2.919932087538494e-06,0.0003208289923015162
113,Limbic,12,0.4511871100137786,0.002536401828428248,5.48803378148763e-06,3.3768224007767215e-06,0.0003810702142241257
113,Cont,30,0.4737726081379748,0.001963668239077332,5.087514187672285e-06,3.4400208872595086e-06,0.0003751970603282136
113,Default,46,0.394046982142012,0.002299933680996561,5.1295569265206904e-06,5.136671477941496e-06,0.000462723571960143
114,Vis,29,0.3894395765476386,0.0054746470284758675,6.213476829586378e-06,6.780553211519428e-06,0.000590716749883789
114,SomMot,35,0.4068510471746336,0.0032333800864302346,3.985774130794535e-06,3.6580145819291602e-06,0.0003485467776142881
114,DorsAttn,26,0.3812616899623547,0.002803739921842708,4.9579776189246116e-06,4.85777086939146e-06,0.0004454181927193137
114,SalVentAttn,22,0.4406269874997912,0.0034642555154712536,3.814993722410716e-06,4.326105913516918e-06,0.0003721658501278673
114,Limbic,12,0.3795122268221025,0.003710908692236698,6.4470877286595295e-06,4.597503018452981e-06,0.0004828820798754147
114,Cont,30,0.36842405106068904,0.0024171570715651983,4.609887064075774e-06,4.750245898632546e-06,0.0004228063682405498
114,Default,46,0.4072640463274187,0.004543276606316672,6.286176378866228e-06,5.998179711267692e-06,0.0005582704203670563
115,Vis,29,0.44277606724891155,0.00356200268951025,6.063706089294847e-06,5.037449881353046e-06,0.0005114025340588154
115,SomMot,35,0.383028813547354,0.002686243783824867,3.7815476924122407e-06,3.988724143640735e-06,0.0003482895023187406
115,DorsAttn,26,0.4131069840572462,0.0029900887381481746,4.405928753549274e-06,4.397129165722443e-06,0.00039677182359466943
115,SalVentAttn,22,0.3868075547588148,0.0037863892149884604,3.9568599204635376e-06,5.630715481764152e-06,0.00043322075525724336
115,Limbic,12,0.37337968831793783,0.0033715096613192628,4.686644626096704e-06,4.68716986944192e-06,0.00041514830881873393
115,Cont,30,0.41449818869016897,0.003582217218723247,4.380999044165522e-06,4.490687108104208e-06,0.00039731081444772855
115,Default,46,0.45222269310065993,0.006382672413686797,5.537907005844851e-06,5.7746057416205915e-06,0.0005167620418249932
116,Vis,29,0.3114014574041015,0.00519710891891621,5.718711784922654e-06,9.14866789309399e-06,0.0006511712647805982
116,SomMot,35,0.3297737567747718,0.002112727176314904,4.073110790995596e-06,4.474718082577761e-06,0.0003823887660717972
116,DorsAttn,26,0.3307357210172831,0.002739854714698613,5.041563840229504e-06,5.077388889737673e-06,0.0004518362643262883
116,SalVentAttn,22,0.3135690662833301,0.003294054865416895,4.397166916640805e-06,5.981845965041379e-06,0.00045157084666045126
116,Limbic,12,0.34141860419438447,0.004306320004780844,4.793808860047291e-06,5.346106428742717e-06,0.0004509119287556013
116,Cont,30,0.3343720193331624,0.003947987729788413,5.034866904363404e-06,5.481431673562347e-06,0.00046631086303660263
116,Default,46,0.3395294833201357,0.006186114314940331,5.427309884123318e-06,7.064102709394477e-06,0.0005575972153438113
117,Vis,29,0.3182651970353387,0.0034494963831817886,5.621178605400072e-06,5.986623414328028e-06,0.0005240700146815138
117,SomMot,35,0.32805883686553233,0.0020139028737203523,3.953344841656681e-06,3.2941191042142995e-06,0.00032159970053755895
117,DorsAttn,26,0.35234400865766485,0.0030387732318530127,4.743316037403229e-06,3.7451469139867436e-06,0.00037887814866971833
117,SalVentAttn,22,0.3040909328093337,0.002541217393673453,3.552666768830118e-06,4.235188032130634e-06,0.0003450713921892779
117,Limbic,12,0.31798857306134476,0.0018169450730615132,3.766998321759413e-06,4.554625343651898e-06,0.00037046630648625837
117,Cont,30,0.3353260698178523,0.0022905943652764614,4.5421489629545736e-06,4.650701200176387e-06,0.00041585081156184957
117,Default,46,0.3139153309817577,0.002518081122326006,4.848428194326393e-06,6.160080192723985e-06,0.0004989353480252257
118,Vis,29,0.4721440300211875,0.002914101899255353,6.231285962939137e-06,5.4170767331329905e-06,0.0005338479992325546
118,SomMot,35,0.38424133261037635,0.002098453863573061,4.147461092421181e-06,3.779952102620309e-06,0.00036013574464272853
118,DorsAttn,26,0.3650545238406274,0.002598532906849467,5.458939810166814e-06,4.350963006370328e-06,0.0004435591604206934
118,SalVentAttn,22,0.40551237901812237,0.0024689314132223237,4.196607922986551e-06,4.829762002321168e-06,0.000410510192178491
118,Limbic,12,0.3400125873064934,0.0024446351302237243,6.326230100042323e-06,4.678824854072542e-06,0.0004940400564475191
118,Cont,30,0.3484672856634806,0.002457650140931357,5.168837577512508e-06,5.11708937954593e-06,0.00046348619097203163
118,Default,46,0.40931407578620144,0.0037404741074713783,6.075692227088686e-06,6.595948440251858e-06,0.0005750447074695523
119,Vis,29,0.3323433496892645,0.0025345153162363823,6.202086969930998e-06,5.729255042372759e-06,0.0005387262109641333
119,SomMot,35,0.3876406360178131,0.0012583761055967463,3.5194540306429033e-06,3.169057687621149e-06,0.0002943851460032679
119,DorsAttn,26,0.3747026315687036,0.0017253734948417547,4.702321697759997e-06,3.884501504810442e-06,0.00038695526788221275
119,SalVentAttn,22,0.3678374267704259,0.0017679796533700818,3.4291854868097485e-06,4.458310184344207e-06,0.00035585716587096405
119,Limbic,12,0.2649711096996344,0.0020322664883605404,4.486277722932326e-06,5.13250722330859e-06,0.0004328222358400971
119,Cont,30,0.34191873592666144,0.0018766862290669998,4.293252501799285e-06,4.053262704832292e-06,0.0003602411774792012
119,Default,46,0.39965919188445753,0.0030611551350442556,5.1547213411925215e-06,5.3959149627939995e-06,0.00048563312434952814
120,Vis,29,0.4957060932134601,0.004512342852406254,6.0177657209201975e-06,7.080723706435084e-06,0.0005866784472530379
120,SomMot,35,0.40772389663204006,0.0017908442192578378,3.473124038212017e-06,3.0753990604504947e-06,0.0002867137292949858
120,DorsAttn,26,0.3716138786676034,0.0023711725511442127,4.513422922201756e-06,3.958687659083596e-06,0.00038056460372800364
120,SalVentAttn,22,0.410164061415143,0.0021248418669924376,4.056944790796887e-06,3.8624005634191645e-06,0.0003576900198747409
120,Limbic,12,0.44442523521775906,0.004167608213720957,5.253604474652399e-06,3.997157816432116e-06,0.0004111701707475422
120,Cont,30,0.4101834452518266,0.002647998132654914,5.2732419682536884e-06,4.3601173192012345e-06,0.0004329049701797712
120,Default,46,0.4052873965827065,0.00514729658225482,6.126995439735659e-06,4.902642273259988e-06,0.0005033353635874346
121,Vis,29,0.4110820508084504,0.0044476289319245015,6.5702884904495254e-06,6.303523378506229e-06,0.0005982265659900128
121,SomMot,35,0.45841568054250104,0.00281288602520135,4.32226036077472e-06,3.7755215472656473e-06,0.0003615066987605892
121,DorsAttn,26,0.4396352955086004,0.0035393678468952955,5.502947493037158e-06,4.6922816221070705e-06,0.0004535543224627468
121,SalVentAttn,22,0.4732178448549499,0.004012089252180957,4.437627279419797e-06,4.151383288134205e-06,0.00039442065819218704
121,Limbic,12,0.45401384331435285,0.002590653137324998,5.068874640152781e-06,4.4630563592945865e-06,0.00040865746717085673
121,Cont,30,0.42141605795521525,0.0028304550622428853,5.592018769742779e-06,5.290297935094462e-06,0.0004977123693035592
121,Default,46,0.43975636018191233,0.004030970654239015,5.7608341746088715e-06,5.983431093965094e-06,0.0005370881101453963
122,Vis,29,0.5025776386616186,0.005223672704349967,6.615510894392319e-06,6.560905556536033e-06,0.000605500695196512
122,SomMot,35,0.48959069864970645,0.002447266641238517,4.013072848415575e-06,3.414184574365351e-06,0.000339637140696835
122,DorsAttn,26,0.42484985259307323,0.003406841704617545,5.500346727531932e-06,4.514904179059646e-06,0.0004580688600918629
122,SalVentAttn,22,0.5730127965550271,0.003025715989700098,5.193067479241863e-06,3.64847535864861e-06,0.00040419241830878284
122,Limbic,12,0.433644457902443,0.003155884365297653,6.115251875879087e-06,5.289336848978306e-06,0.0005147853720128716
122,Cont,30,0.4820554503445497,0.0037864669191244645,5.531431660965416e-06,4.768450201493244e-06,0.0004676637492872383
122,Default,46,0.46565144725263563,0.0049420874318201365,6.612172383743161e-06,5.8837077627065696e-06,0.0005710498258467403
123,Vis,29,0.4357339863448597,0.004624329628055916,6.214266030788108e-06,7.3196251276354614e-06,0.0006167214913876568
123,SomMot,35,0.4694623944451645,0.0017849164844756062,3.7423711570621098e-06,3.067308434804994e-06,0.0003074332532486652
123,DorsAttn,26,0.48219320551480105,0.0022588133741488978,5.299742005319171e-06,4.018460957379759e-06,0.0004143164658021117
123,SalVentAttn,22,0.5443740128085168,0.001777379865397459,3.7253304606005507e-06,3.838308445345039e-06,0.00034300293438544913
123,Limbic,12,0.5006300108615673,0.0029501394365042534,5.677780111091286e-06,4.2626669883302784e-06,0.00043725160977621443
123,Cont,30,0.4342331766174034,0.0023871795886501166,4.641439756079599e-06,4.8028721443002105e-06,0.0004222460153336466
123,Default,46,0.5128257221331549,0.004287671361825407,6.091668338945231e-06,5.832630687011307e-06,0.0005376122789479001
124,Vis,29,0.4198328389185365,0.003530048211941599,6.3010066311077234e-06,6.544763166260986e-06,0.000596088237323238
124,SomMot,35,0.31977067303324563,0.001557106881468541,3.6838572416127494e-06,3.905263551185604e-06,0.00034105378494934577
124,DorsAttn,26,0.3394128616249448,0.0020564723402131104,4.5226901026891695e-06,5.059976058833306e-06,0.0004302525075072399
124,SalVentAttn,22,0.32835048706204173,0.0025682185527780557,3.174455531513761e-06,4.642738857643397e-06,0.00034636567007799836
124,Limbic,12,0.3013403421334477,0.0024605054854902717,4.443704930664114e-06,4.764771764506272e-06,0.0004160318107122091
124,Cont,30,0.3409853345169289,0.0024880202148996073,4.358296871455993e-06,5.280710536774932e-06,0.00043357213519213035
124,Default,46,0.32350873015751214,0.003472860407195827,4.939004310082663e-06,7.06806709511677e-06,0.0005355665554538692
125,Vis,29,0.4216329850842012,0.004353738579337271,6.357910328082224e-06,5.732542617828257e-06,0.000561807318049098
125,SomMot,35,0.3845822141132353,0.0019044870058339226,3.6961600873282833e-06,3.89779099718519e-06,0.00034420270861649675
125,DorsAttn,26,0.3582057875845114,0.0027657552807976737,5.1353650475522375e-06,4.631626234521008e-06,0.0004446740481497147
125,SalVentAttn,22,0.44036065088209175,0.00252689533625257,4.873405444435525e-06,3.7930532590664494e-06,0.0003938319170222514
125,Limbic,12,0.38066682712757477,0.002364208845874276,5.047272930440753e-06,4.4596594531606525e-06,0.0004258827251906304
125,Cont,30,0.39763606324651835,0.0026878716160788833,5.264993558044322e-06,4.50377533391665e-06,0.0004460246746630973
125,Default,46,0.37921623436237595,0.0036153047018332766,5.741944249024746e-06,5.870424830054962e-06,0.0005318699478834639
126,Vis,29,0.2687390975447624,0.002850834219908151,4.81225867532841e-06,8.189234316321699e-06,0.0005661028542079452
126,SomMot,35,0.3296462170038914,0.002773852665078268,3.9899521927727e-06,3.736700455600148e-06,0.0003378641492181159
126,DorsAttn,26,0.3249131349703083,0.0027561405107965143,4.243373087874734e-06,4.453482632688375e-06,0.0003921051835787379
126,SalVentAttn,22,0.33375705876781736,0.002754175133655355,3.8303067685581485e-06,5.015474979294939e-06,0.00040071139459768205
126,Limbic,12,0.3109649978530577,0.002772735447766782,4.855880047293131e-06,5.132773605505628e-06,0.00044807286445467976
126,Cont,30,0.3201197651599408,0.0030173979925625155,5.360827861818618e-06,4.8269190572973716e-06,0.00046216874056324863
126,Default,46,0.3110568394460315,0.0044938646073875484,5.981476718142518e-06,6.8116815707102365e-06,0.0005826621969710804
127,Vis,29,0.3707680525343063,0.004583945220002313,7.3223843247322675e-06,6.439557972640626e-06,0.0006365721323146416
127,SomMot,35,0.3022574780732048,0.0023481289253188347,3.644015462001414e-06,3.6630100227599263e-06,0.00032248927761562246
127,DorsAttn,26,0.3015484165045197,0.0031710561231120056,5.078055454612106e-06,4.742545243919912e-06,0.00043472066591822875
127,SalVentAttn,22,0.30648024609565977,0.00180481757301953,3.448523856202286e-06,4.920094728050983e-06,0.0003684369660783303
127,Limbic,12,0.4105589693319866,0.00305564941556251,4.4370954406119e-06,4.217416632011185e-06,0.00039114972903037793
127,Cont,30,0.33355902688769234,0.004279181125245934,5.212031665969007e-06,4.37678271076866e-06,0.00042617221514931416
127,Default,46,0.3575141667790839,0.003899628241973954,6.280271653059815e-06,5.385185583094208e-06,0.0005272454602984927
128,Vis,29,0.4366971635972855,0.0024781374300656034,5.395705118923885e-06,7.449147203563879e-06,0.0005671390526159265
128,SomMot,35,0.399268830003611,0.0015976603119648818,4.042580646677217e-06,3.282364595140948e-06,0.00032233276490250813
128,DorsAttn,26,0.4005613844983087,0.002632462775767156,4.942574817543524e-06,4.158967585562601e-06,0.0004034787636611283
128,SalVentAttn,22,0.38125955450840954,0.0017732042321523035,3.5984850244388755e-06,4.385007240718341e-06,0.00035747604640131006
128,Limbic,12,0.3906625988345193,0.002055616443865521,5.05960457053623e-06,6.676236325814909e-06,0.0005234610651772045
128,Cont,30,0.4205422296676635,0.0023274785845317004,5.1913477521211e-06,4.264541891772347e-06,0.0004181032692067951
128,Default,46,0.42548505985957674,0.003792301934427161,5.88062692237938e-06,6.120837249180865e-06,0.0005429327875463629
129,Vis,29,0.44895025151078316,0.004297581336297318,7.384183170117945e-06,5.7878085489763215e-06,0.0006106104505079087
129,SomMot,35,0.33450738961334714,0.0016957821113259813,4.453818861964281e-06,3.383364229942608e-06,0.0003467558437302036
129,DorsAttn,26,0.3669095929461238,0.0021009580444324356,4.481258182907364e-06,4.575980608211946e-06,0.00041093633325360883
129,SalVentAttn,22,0.36222562381809004,0.0019717877589718303,4.03509037584055e-06,4.06694374094497e-06,0.000367841158876921
129,Limbic,12,0.352768981969781,0.0019297515741876663,4.766371622504832e-06,4.964005003860956e-06,0.0004413981243364978
129,Cont,30,0.3875074727046085,0.002682713233235141,5.653906511844995e-06,4.952810901883253e-06,0.0004780913011281239
129,Default,46,0.37036216923243853,0.0030782433640332194,5.159084629003834e-06,6.200100733054683e-06,0.000517226612171228
130,Vis,29,0.38113299858389477,0.0037685272097318927,7.327476554360194e-06,7.105646643069197e-06,0.0006643145800750074
130,SomMot,35,0.3992310913461352,0.0018642029581673008,3.8129525547729775e-06,3.925290898417279e-06,0.00035529477043037155
130,DorsAttn,26,0.37295525280720554,0.0021424847932639355,5.267050903386096e-06,5.451523054941213e-06,0.0004772009946598766
130,SalVentAttn,22,0.4587027861943282,0.0018437883501298475,4.325902507304447e-06,4.758636066772134e-06,0.0004141773402988196
130,Limbic,12,0.35099504906879514,0.0023428569077692412,4.784143031213941e-06,6.153255743200476e-06,0.0004981693918182218
130,Cont,30,0.39025932652132506,0.0024198105145259927,4.5786668310844496e-06,5.3533982131495e-06,0.0004520140387276196
130,Default,46,0.40721696991030315,0.003296114337532506,5.7294836575210805e-06,7.402952317997837e-06,0.0005929298272283083
131,Vis,29,0.5612206602435819,0.00539874548333212,6.524329600191005e-06,5.863269991448706e-06,0.0005766668952646391
131,SomMot,35,0.38543447146897875,0.0019418676475849122,4.78583944176761e-06,3.888054593978951e-06,0.00038851106786061054
131,DorsAttn,26,0.4341143023645558,0.0030737403224658415,5.243257159848847e-06,4.6264892359430565e-06,0.00044911174767703045
131,SalVentAttn,22,0.5123542253057648,0.003240161334602643,5.464449485037054e-06,4.1584133223721495e-06,0.0004325279078745457
